Geo,Hole _ID,From_ft,To_ft,From_m,To_m,Lithology,Texture,Description,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17
RH,KM-21-25A,1931,1975,588.57,601.98,hwgs,fol,sericite-quartz schist with zones of graphite; light greenish gray; strong fln; fine lam with sparse zones of fine pyro/volc textrues with wispy dark and/or yellow green matrix; 1-2% fine pz in sparse bands,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,1975,2113,601.98,644.04,hwfs,fol,sericite-quartz schist; light greenish gray; strong fln; pyro/volc textrues with wispy dark and/or yellow green matrix; 1-2% ultra-fine pz in some matrix; rock sheared and weak in places,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2113,2150.5,644.04,655.47,exh,mas,"exhalite; mix of strongly silicified schist (?), quartz, and  dolomite; appears to be mixed in fine to coarse ""pseudobreccia;""  <.01% sulfide to 2049.5, then highly irregular patches of cpt and t-t",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2150.5,2184,655.47,665.68,sm-ms,mas,"mineralized zone, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2184,2196.5,665.68,669.49,hwfs,fol,"light gray schist with variable nil to weak mineralization, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2196,2209.5,669.34,673.46,sm,mas,"mineralized zone, stringer to semi-massive sulfide, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2209.5,2213,673.46,674.52,hwfs,fol,"light gray schist with nil mineralization, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2213,2247,674.52,684.89,sm-ms,mas,"mineralized zone, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2247,2263,684.89,689.76,st,fol,"low grade mineralized zone, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2263,2271,689.76,692.20,hwfs,fol,gray schist with variable black chlorite; trace sulfides,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2271,2273,692.20,692.81,sm-ms,mas,"mineralized zone, semi-massive to massive sulfide, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2273,2285,692.81,696.47,hwfs,fol,"light gray schist; dolomite + quartz patches, scattered cpy; detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2285,2312,696.47,704.70,hwfs,fol,light gray schist; nil to weak mineralization; deteailed in sample log,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2312,2328,704.70,709.57,exh,mas,"light gray exhalite + silicified schist, no mineralization",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2328,2344,709.57,714.45,sm-ms,mas,"mineralized zone, semi-massive to massive sulfide, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2344,2351,714.45,716.58,sm,mas,"stringer to semi-massive sulfide, detailed in sample log",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2351,2423,716.58,738.53,fwfs,fol,"sericite-chlorite-quartz schist;  light to medium gray, fairly uniform; strong fln; fine lam; 1-3% fine pz in sparse bands/lam to 2366, then no mineralization",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2423,2425,738.53,739.14,md,mas,"mafic dike, black, fine grained, magnetic",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25A,2425,2447,739.14,745.85,fwfs,fol,"sericite-chlorite-quartz schist;  light to medium gray, fairly uniform; strong fln; fine lam; 1-3% fine pz in sparse bands/lam to 2366, then no mineralization; scattered trace black chlorite",_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,0,58,0.00,17.68,mvs,fol,foliated flows and interflow volcanic sediments; light to medium gray green; weathered around fractures/joints; moderate foliation,_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,58,336,17.68,102.41,mvs,fol,"sericite-chlorite schist; medium green; strong foliation; common large- and small-scale folds, some small isoclinal; common laminations/band of calcite and or quartz",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,336,360,102.41,109.73,mvs,fol,"sericite-chlorite schist; medium to dark green; mostly fine laminations; moderate foliation; common large- and small-scale folds, some small isoclinal; sparse laminations of calcite",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,360,499.5,109.73,152.25,mvs,mas,"massive to very weakly foliated flows and sparse interflow rubble(?) / volcaniclastics(?); medium-dark gray green; sericite-chlorite, black mica on partings ; interflow zones have weakly variable colors/textures",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,499.5,529,152.25,161.24,vn,mas,"quartz vein (+ silicified schist?), white to light green",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,529,560,161.24,170.69,mvs,fol,sericite-chlorite schist; medium green; mostly fine laminations; moderate foliation; sparse laminations of calcite and/or quartz,_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,560,1104,170.69,336.50,mvs,mas,"multiple mafic flows/intrusives; medium to dark green gray; fine to medium grained; massive except sparse intervals of interflow rubble and zone 1894-1912 with weak foliation; common tiny phenocrysts, some altered light green",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1104,1106.5,336.50,337.26,md,mas,"mafic dike, black, fine grained, magnetic",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1106.5,1166,337.26,355.40,mvs,fol,"sericite-chlorite schist; medium to dark greenish gray; fine pyroclastic/volcaniclastic texture (?) to 1126, then coarser & more distinct; strong foliation; rare laminations/thin bands of quartz",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1166,1178,355.40,359.05,md,mas,"mafic dike, black, partly altered to dark gray, medium grained, magnetic",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1178,1186.5,359.05,361.65,mvs,fol,sericite-chlorite schist; medium to dark greenish gray; pyroclastic/volcaniclastic texture  strong foliation; rare laminations/thin bands of quartz,_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1186.5,1190,361.65,362.71,md,mas,"mafic dike, brecciated, altered to medium gray, medium grained",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1190,1270,362.71,387.10,mvs,fol,sericite-chlorite schist; medium to dark greenish gray; pyroclastic/volcaniclastic texture; strong foliation; rare laminations/thin bands of quartz,_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1270,1318,387.10,401.73,mvs,fol,"foliated thin flows and/or coarse volcaniclastics; dark gray, sericite-chlorite; mix of zones of fine laminations alternating with volcaniclastic texture; sparse bands of quartz/chert",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1318,1369,401.73,417.27,hwfs,fol,"sericite-quartz-chlorite schist; light green gray; common laminations/bands of light gray calcite, sparse laminations/bands of quartz; strong foliation, rock very weak, commonly shattered",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1369,1374,417.27,418.80,md,mas,"mafic dike, black, fine grained, magnetic",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1374,1423,418.80,433.73,hwfs,fol,"sericite-quartz-chlorite schist; light green gray; common laminations/bands of light gray calcite, sparse laminations/bands of quartz; strong foliation, rock very weak, commonly shattered",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1423,1424,433.73,434.04,md,mas,"mafic dike, black, fine grained, magnetic",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1424,1452,434.04,442.57,hwfs,fol,"sericite-quartz-chlorite schist; light green gray; common laminations/bands of light gray calcite, sparse laminations/bands of quartz; strong foliation, rock very weak, commonly shattered",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1452,1489.5,442.57,454.00,hwfs,fol,sericite-quartz schist; light gray with dark wispy matrix in coarse pyroclastic/volcaniclastic (?) texture,_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1489.5,1494,454.00,455.37,md,mas,"mafic dike, brecciated, altered to medium gray, medium grained; in major fault",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1494,1526,455.37,465.12,hwfs,fol,sericite-chlorite schist; medium greenish gray; laminated to fine volcaniclastic texture; common laminations to thin bands of calcite and/or quartz ,_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
RH,KM-21-25,1526,1807.5,465.12,550.93,hwfs,mas,"mafic? to intermediate flows/intrusives?; sericite-chlorite; medium to dark gray green; mostly massive, scattered zones of interflow rubble/coarse volcaniclastics with weak foliation and variable colors; sparse irregular bands of quartz",_Logs,KM-21-25.xlsx,,,,,,,,,,,,,,,,,
