Geo,Hole _ID,Depth_ft,Depth_m,Angle_deg,Notes,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,From_ft,From_m,Dip_deg,_19,_20
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1065,324.61,30,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1080,329.18,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1095,333.76,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1110,338.33,45,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1125,342.90,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1140,347.47,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1155,352.04,35,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1170,356.62,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1185,361.19,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1200,365.76,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1215,370.33,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1230,374.90,45,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1245,379.48,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1260,384.05,30,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1275,388.62,30,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1290,393.19,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1305,397.76,45,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1320,402.34,30,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1335,406.91,45,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1350,411.48,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1365,416.05,30,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1380,420.62,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1395,425.20,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1410,429.77,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1425,434.34,30,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1440,438.91,45,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1455,443.48,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1470,448.06,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1485,452.63,30,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1500,457.20,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1515,461.77,20,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1530,466.34,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1545,470.92,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1560,475.49,35,,
JV,KM-22-93,,,,massive,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1575,480.06,,,
JV,KM-22-93,,,,massive,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1590,484.63,,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1605,489.20,45,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1620,493.78,55,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1635,498.35,50,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1650,502.92,45,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1665,507.49,55,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1680,512.06,40,,
JV,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1695,516.64,45,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1710,521.21,65,,
JR,KM-22-93,,,,massive,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1719.5,524.10,,,
JR,KM-22-93,,,,massive,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1729,527.00,,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1730,527.30,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1745,531.88,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1760,536.45,40,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1775,541.02,60,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1790,545.59,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1805,550.16,40,,
JR,KM-22-93,,,,weak,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1820,554.74,40,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1835,559.31,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1850,563.88,45,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1865,568.45,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1880,573.02,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1895,577.60,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1910,582.17,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1925,586.74,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1940,591.31,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1955,595.88,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1970,600.46,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,1985,605.03,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2000,609.60,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2015,614.17,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2030,618.74,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2045,623.32,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2060,627.89,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2075,632.46,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2090,637.03,45,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2095,638.56,15,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2100,640.08,45,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2115,644.65,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2130,649.22,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2145,653.80,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2160,658.37,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2175,662.94,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2190,667.51,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2205,672.08,45,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2220,676.66,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2235,681.23,60,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2250,685.80,60,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2265,690.37,65,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2280,694.94,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2295,699.52,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2310,704.09,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2325,708.66,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2340,713.23,60,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2355,717.80,50,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2370,722.38,65,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2385,726.95,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2400,731.52,55,,
JR,KM-22-93,,,,,_Logs,KM-22-93.xlsx,,,,,,,,,,,,,,,,,,,2415,736.09,50,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,32,9.75,20,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,50,15.24,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,65,19.81,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,80,24.38,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,95,28.96,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,110,33.53,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,125,38.10,15,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,130,39.62,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,145,44.20,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,159,48.46,20,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,160,48.77,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,177,53.95,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,190,57.91,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,205,62.48,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,220,67.06,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,245,74.68,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,257,78.33,20,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,259,78.94,15,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,260,79.25,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,275,83.82,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,297,90.53,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,315,96.01,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,330,100.58,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,345,105.16,45,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,360,109.73,55,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,375,114.30,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,390,118.87,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,405,123.44,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,420,128.02,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,435,132.59,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,446,135.94,10,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,449,136.86,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,452,137.77,10,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,457,139.29,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,470,143.26,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,474,144.48,15,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,479,146.00,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,490,149.35,10,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,494,150.57,20,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,503,153.31,10,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,504,153.62,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,520,158.50,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,535,163.07,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,550,167.64,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,565,172.21,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,568,173.13,5,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,569,173.43,20,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,572,174.35,5,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,573,174.65,20,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,579,176.48,5,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,580,176.78,20,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,595,181.36,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,615,187.45,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,630,192.02,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,645,196.60,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,660,201.17,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,675,205.74,25,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,690,210.31,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,705,214.88,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,720,219.46,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,735,224.03,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,750,228.60,5,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,752,229.21,50,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,768,234.09,45,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,797,242.93,45,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,815,248.41,40,,
JL,KM-22-92,,,,weak,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,830,252.98,50,,
JL,KM-22-92,,,,weak,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,845,257.56,45,,
JL,KM-22-92,,,,weak,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,860,262.13,40,,
JL,KM-22-92,,,,weak,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,875,266.70,45,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,890,271.27,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,905,275.84,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,920,280.42,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,935,284.99,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,938.5,286.05,5,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,939,286.21,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,950,289.56,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,965,294.13,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,980,298.70,45,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,995,303.28,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1010,307.85,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1025,312.42,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1040,316.99,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1055,321.56,35,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1070,326.14,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1085,330.71,45,,
JL,KM-22-92,,,,weak,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1100,335.28,35,,
JL,KM-22-92,,,,weak,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1115,339.85,40,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1130,344.42,30,,
JL,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1145,349.00,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1160,353.57,30,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1175,358.14,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1190,362.71,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1205,367.28,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1220,371.86,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1235,376.43,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1250,381.00,45,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1265,385.57,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1280,390.14,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1295,394.72,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1310,399.29,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1325,403.86,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1340,408.43,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1355,413.00,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1370,417.58,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1385,422.15,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1400,426.72,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1415,431.29,30,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1430,435.86,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1445,440.44,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1460,445.01,45,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1475,449.58,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1490,454.15,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1505,458.72,45,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1520,463.30,50,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1535,467.87,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1550,472.44,35,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1565,477.01,45,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1580,481.58,45,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1595,486.16,50,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1610,490.73,40,,
JV,KM-22-92,,,,,_Logs,KM-22-92.xlsx,,,,,,,,,,,,,,,,,,,1625,495.30,45,,
JR,KM-22-91,15,4.57,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,45,,
JR,KM-22-91,30,9.14,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,40,,
JR,KM-22-91,45,13.72,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,40,,
JR,KM-22-91,60,18.29,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,50,,
JR,KM-22-91,75,22.86,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,40,,
JR,KM-22-91,90,27.43,,massive,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,n/a,,
JR,KM-22-91,106,32.31,,massive,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,n/a,,
JR,KM-22-91,107,32.61,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,45,,
JR,KM-22-91,120,36.58,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,55,,
JR,KM-22-91,135,41.15,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,40,,
JR,KM-22-91,150,45.72,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,35,,
JR,KM-22-91,152,46.33,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,5,,
JR,KM-22-91,155,47.24,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,20,,
JR,KM-22-91,157,47.85,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,45,,
JR,KM-22-91,175,53.34,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,40,,
JR,KM-22-91,190,57.91,,,_Logs,KM-22-91.xlsx,,,,,,,,,,,,,,,,,,,,,60,,
