Geo,Hole _ID,From_ft,To_ft,From_m,To_m,Alt_Type,qs,qz,chl,bc,cal,dol,Description,foldername,filename,,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,FeCarb
RH,KM-21-36,960,1020,292.61,310.90,qs,5,,,,,,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,
RH,KM-21-36,1020,1131,310.90,344.73,qs,5,,,1,rare/scattered trace black chlorite,,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,
RH,KM-21-36,1131,1148,344.73,349.91,qs,5,,,2,scattered streaks  and patches of black chlorite,,,_Logs,KM-21-36.xlsx,,,,,,,,,,,,,,
RH,KM-21-35,1709,1915,520.90,583.69,qs,5,,,,,,,_Logs,KM-21-35.xlsx,,,,,,,,,,,,,,
RH,KM-21-35,1915,1945,583.69,592.84,qs,5,,,1,scattered trace black chlorite,,,_Logs,KM-21-35.xlsx,,,,,,,,,,,,,,
RH,KM-21-35,1945,1985,592.84,605.03,qs,5,,,2,,,,_Logs,KM-21-35.xlsx,,,,,,,,,,,,,,
RH,KM-21-35,1985,2052,605.03,625.45,qs,5,,,1,,,,_Logs,KM-21-35.xlsx,,,,,,,,,,,,,,
RH,KM-21-35,2052,2348,625.45,715.67,qs,5,,,,nil black chlorite,,,_Logs,KM-21-35.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,916,968,279.20,295.05,qs,5,,,,,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,968,978,295.05,298.09,qs,5,,,1,trace black chlorite,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,978,982,298.09,299.31,qs,5,,,2,trace to minor black chlorite,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,982,1017,299.31,309.98,qs,5,,,,,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,1017,1020,309.98,310.90,qs,5,,,2,trace to minor black chlorite,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,1020,1085,310.90,330.71,qs,5,,,1,trace black chlorite,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,1085,1110,330.71,338.33,qs,5,,,2,,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,1110,1167,338.33,355.70,qs,5,,,,,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,1167,1320,355.70,402.34,qs,5,,,1,,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,1320,1338,402.34,407.82,qs,5,,,3,,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,1338,1385,407.82,422.15,qs,5,,,1,,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-34,1385,1411,422.15,430.07,qs,5,,,2,,,,_Logs,KM-21-34.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,562,586,171.30,178.61,qs,5,,,1,scattered trace black chlorite,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,586,646,178.61,196.90,qs,5,,,4,in and out of abundant black chlorite; too many zones to break out,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,646,727,196.90,221.59,qs,5,,,,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,727,755,221.59,230.12,qs,5,,,1,scattered trace black chlorite,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,755,903,230.12,275.23,qs,5,,,2,scattered weak black chlorite,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,903,977,275.23,297.79,bc,5,,,5,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,977,992,297.79,302.36,qs,5,,,1,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,992,1102,302.36,335.89,qs,5,,,2,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,1102,1148,335.89,349.91,qs,5,,,3,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,1148,1200,349.91,365.76,qs,5,,,2,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,1200,1235,365.76,376.43,qs,5,,,3,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,1235,1292,376.43,393.80,qs,5,,,2,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,1292,1348,393.80,410.87,qs,5,,,1,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-33,1348,1501,410.87,457.50,qs,5,,,3,,,,_Logs,KM-21-33.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,828,1038,252.37,316.38,qs,5,,,,,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1038,1050,316.38,320.04,qs,5,1,,,"mineralized zones, patchy silicification",,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1050,1079,320.04,328.88,qs,5,,,,,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1079,1088,328.88,331.62,qs,5,2,,,scattered zones with exhalite(?),,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1088,1107,331.62,337.41,qs,5,,,,,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1107,1132,337.41,345.03,qs,5,2,,,scattered zones with exhalite + sulfides,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1132,1135,345.03,345.95,qs,5,,,2,,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1135,1144,345.95,348.69,qs,5,,,,,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1144,1154,348.69,351.74,qs,5,,,1,,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1154,1176,351.74,358.44,qs,5,,,,,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1176,1208,358.44,368.20,qs,5,,,3,mineralization + black chlorite,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1208,1245,368.20,379.48,qs,5,,,,,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1245,1526,379.48,465.12,qs,5,,,1,scattered trace black chlorite,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1526,1549.5,465.12,472.29,qs,,,,,mafic dike,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-32,1549.5,1627,472.29,495.91,qs,5,,,1,scattered trace to minor black chlorite,,,_Logs,KM-21-32.xlsx,,,,,,,,,,,,,,
RH,KM-21-31,1343,1406,409.35,428.55,qs,5,,,,,,,_Logs,KM-21-31.xlsx,,,,,,,,,,,,,,
RH,KM-21-31,1406,1450,428.55,441.96,qs,5,,,1,scattered trace black chlorite,,,_Logs,KM-21-31.xlsx,,,,,,,,,,,,,,
RH,KM-21-31,1450,1520,441.96,463.30,qs,5,,,2,moderate black chlorite,,,_Logs,KM-21-31.xlsx,,,,,,,,,,,,,,
RH,KM-21-31,1520,1820,463.30,554.74,qs,5,,,,,,,_Logs,KM-21-31.xlsx,,,,,,,,,,,,,,
RH,KM-21-31,1820,1890,554.74,576.07,qs,5,,,1,scattered minute traces of black chlorite?,,,_Logs,KM-21-31.xlsx,,,,,,,,,,,,,,
RH,KM-21-31,1890,2026,576.07,617.52,qs,5,,,,,,,_Logs,KM-21-31.xlsx,,,,,,,,,,,,,,
RH,,157,772,47.85,235.31,qs,5,,,,,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,772,824,235.31,251.16,qs,2,,,1,,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,824,845,251.16,257.56,qs,,,,,dike,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,845,853,257.56,259.99,qs,5,,,,,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,853,880,259.99,268.22,qs,5,4,,,"strong silicification, trace pyrite and chalcopyrite ",,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,880,1000,268.22,304.80,qs,5,,,1,trace black chlorite,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,1000,1115,304.80,339.85,qs,5,,,2,,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,1115,1400,339.85,426.72,qs,5,,,1,"scattered zones of weak to moderate black chlorite, trace below ~1400",,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,1400,1590,426.72,484.63,qs,5,,,,nil obvious black chlorite,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,1590,1690,484.63,515.11,qs,5,,,1,rare black chlorite,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,,1690,1767.5,515.11,538.73,qs,5,,,,,,,_Logs,KM-21-30.xlsx,,,,,,,,,,,,,,
RH,KM-21-29,943,984,287.43,299.92,qs,4,,,,yellow green matrix 943-984,,,_Logs,KM-21-29.xlsx,,,,,,,,,,,,,,
RH,KM-21-29,984,1057,299.92,322.17,qs,5,,,,,,,_Logs,KM-21-29.xlsx,,,,,,,,,,,,,,
RH,KM-21-29,1057,1312,322.17,399.90,qs,5,,,1,Trace black chlorite in streaks; weak mineralization,,,_Logs,KM-21-29.xlsx,,,,,,,,,,,,,,
RH,KM-21-29,1312,1356,399.90,413.31,qs,5,,,,,,,_Logs,KM-21-29.xlsx,,,,,,,,,,,,,,
RH,KM-21-29,1356,1391,413.31,423.98,qs,5,,,2,,,,_Logs,KM-21-29.xlsx,,,,,,,,,,,,,,
RH,KM-21-29,1391,1400,423.98,426.72,qs,,,,,dike,,,_Logs,KM-21-29.xlsx,,,,,,,,,,,,,,
RH,KM-21-29,1400,1461,426.72,445.31,qs,5,,,2,,,,_Logs,KM-21-29.xlsx,,,,,,,,,,,,,,
RH,KM-21-29,1461,1603,445.31,488.59,qs,5,,,4,abundant black chlorite,,,_Logs,KM-21-29.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,909,963,277.06,293.52,qs,4,2,,,zones of silicification associated with dike finger swarm,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,1826,1984,556.56,604.72,qs,4,,,,,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,1984,1989,604.72,606.25,qs,4,,,2,streaks of black chlorite,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,1989,2043,606.25,622.71,qs,5,,,,,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,2043,2103,622.71,640.99,qs,5,,,3,streaks of black chlorite,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,2103,2125,640.99,647.70,qs,5,2,,,"weak mineralization, sparse dolomite and zones of silicification",,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,1
RH,KM-21-28,2115,2126,644.65,648.00,qs,5,,,,,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,2126,2156,648.00,657.15,qs,5,2,,1,"mixed weak, stringer and semi massive mineralization",,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,1
RH,KM-21-28,2156,2177,657.15,663.55,qs,5,2,,,"SM to MS, zones of  silicification/exhalite",,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,2
RH,KM-21-28,2177,2203,663.55,671.47,qs,,1,,,stringer to MS mineralization,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,1
RH,KM-21-28,2203,2235,671.47,681.23,qs,5,,,,mixed weak to stringer mineralization,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,2235,2272.3,681.23,692.60,qs,,2,,,"SM to MS, zones of  silicification/exhalite",,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,1
RH,KM-21-28,2272.3,2300,692.60,701.04,qs,5,,,,,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,
RH,KM-21-28,2300,2335,701.04,711.71,qs,5,,,,scattered black chlorite,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,1
RH,KM-21-28,2335,2384,711.71,726.64,qs,5,,,,scattered black chlorite,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,2
RH,KM-21-28,2384,2415,726.64,736.09,qs,5,,,,scattered black chlorite,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,1
RH,KM-21-28,2415,2448,736.09,746.15,qs,5,,,,scattered black chlorite,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,2
RH,KM-21-28,2448,2500,746.15,762.00,qs,5,,,,abundant black chlorite,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,4
RH,KM-21-28,2500,2541,762.00,774.50,qs,5,,,,moderate black chlorite,,,_Logs,KM-21-28.xlsx,,,,,,,,,,,,,,3
RH,KM-21-27B,,2138,0.00,651.66,qs,,,,,,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2138,2141.5,651.66,652.73,qs,5,,,2,,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2145,2156,653.80,657.15,qs,5,,,,,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2156,2174,657.15,662.64,qs,5,2,,,"weak mineralization, patchy silicification + trace dolomite",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,1
RH,KM-21-27B,2174,2185,662.64,665.99,qs,5,,,1,"trace mineralization, minor scattered black chlorite",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2185,2206,665.99,672.39,qs,5,2,,,"weak mineralization, patchy silicification + trace dolomite",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,1
RH,KM-21-27B,2206,2218.5,672.39,676.20,qs,,,,,Massive sulfide,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2218.5,2223.1,676.20,677.60,qs,,3,,,silicified and/or exhalite,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2223.1,2224.2,677.60,677.94,qs,,,,,mafic dike,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2224.2,2239,677.94,682.45,qs,,2,,,"semi massive to massive sulfide, silicified patches",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2239,2253,682.45,686.71,qs,5,,,,,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2253,2263,686.71,689.76,qs,,2,,,"weak mineralization, silicification",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2263,2284,689.76,696.16,qs,,2,,,"semi massive to massive sulfide, silicified patches",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2284,2309,696.16,703.78,qs,,2,,,"weak mineralization, silicification",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2309,2369,703.78,722.07,qs,,2,,,"semi massive to massive sulfide, silicified patches",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2369,2374,722.07,723.60,qs,5,,,,very weak min,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2374,2424,723.60,738.84,qs,,2,,,"stringer, semi massive, and massive sulfide, silicified patches / exhalite",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,1
RH,KM-21-27B,2424,2465,738.84,751.33,qs,5,,,,scattered/variable very weak to weak mineralization,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2465,2475,751.33,754.38,qs,,3,,,exhalite,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,1
RH,KM-21-27B,2475,2490.5,754.38,759.10,qs,5,,,,scattered very weak mineralization,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2490.5,2498,759.10,761.39,qs,5,2,,,"semi massive to massive sulfide, silicified patches",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2498,2510,761.39,765.05,qs,5,,,,,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2510,2520,765.05,768.10,qs,,4,,,exhalite,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,4
RH,KM-21-27B,2520,2556,768.10,779.07,qs,5,,,,,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27B,2556,2588,779.07,788.82,qs,5,,,1,"weak, dispersed black chlorite??  rare spots of dolomite",,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,1
RH,KM-21-27B,2588,2699.5,788.82,822.81,qz,5,,,,,,,_Logs,KM-21-27B.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,1590,2197,484.63,669.65,qs,5,,,,strong alteration to sericite/mica,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2197,2202.2,669.65,671.23,qs,,3,,,exhalite,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,1
RH,KM-21-27A,2202.5,2222,671.32,677.27,qs,,3,,,"mineralized zone, sulfides in silicified schist and exhalite",,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,2
RH,KM-21-27A,2222,2223,677.27,677.57,qs,,,,,dike,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2223,2245,677.57,684.28,qs,,3,,,"mineralized zone, sulfides in silicified schist and exhalite",,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,2
RH,KM-21-27A,2245,2290,684.28,697.99,qs,5,,,,weak min to 2254,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2290,2317,697.99,706.22,qs,,4,,,"exhalite, quartz + minor dolomite",,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,2
RH,KM-21-27A,2317,2330,706.22,710.18,qs,5,,,,weakly mineralized schist,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2330,2352,710.18,716.89,qs,5,2,,,"semi-massive to massive sulfide zone, zones of silicification",,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2352,2365,716.89,720.85,qs,,3,,,"exhalite, quartz + minor dolomite",,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,2
RH,KM-21-27A,2365,2371,720.85,722.68,qs,5,,,1,weak mineralization,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2371,2377.5,722.68,724.66,qs,,,,,"semi-massive to massive sulfide zone, zones of silicification",,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2377.5,2380.5,724.66,725.58,qs,,3,,,"exhalite, quartz + minor dolomite",,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,1
RH,KM-21-27A,2380.5,2413,725.58,735.48,qs,5,,,1,,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2413,2437.5,735.48,742.95,qs,5,3,,,silicified schist + exhalite?,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2437.5,2462,742.95,750.42,qs,5,,,,,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2462,2512,750.42,765.66,qs,5,2,,,patchy silicification,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2512,2593,765.66,790.35,qs,5,,,1,"scattered trace black chlorite??, very little if any",,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-21-27A,2593,2682,790.35,817.47,qs,5,,,,,,,_Logs,KM-21-27A.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,,,0.00,0.00,qs,,,,,,,,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,1620,2113,493.78,644.04,qs,5,,,,,,alteration producing coarse granular appearance in zones ~1712-1758,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,2113,2136,644.04,651.05,qs,5,,,3,,,common black chlorite,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,2136,2205,651.05,672.08,qs,5,,,2,,,scattered zones/streak of black chlorite,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,2205,2246,672.08,684.58,qs,5,,,1,,,minor black chlorite,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,2246,2379,684.58,725.12,qs,5,,,2,,,scattered zones/streak of black chlorite   ,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,2379,2570,725.12,783.34,qs,5,,,1,,,rare to sparse streaks of black chlorite,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,2570,2620,783.34,798.58,qs,5,,,2,,,sparse streaks of black chlorite,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,2620,2660,798.58,810.77,qs,5,,,,,,,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-22-27,2660,2818,810.77,858.93,qs,5,,,1,,,,_Logs,KM-21-27.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,,1662.5,0.00,506.73,qs,5,,,,,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1662.5,1674,506.73,510.24,qs,5,,,1,mineralized zone,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1674,1712,510.24,521.82,qs,5,2,,,zones of silicification or exhalite,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1712,1721,521.82,524.56,qs,,,,,massive sulfide,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1721,1726,524.56,526.08,qs,5,2,,,zones of silicification or exhalite,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1726,1740,526.08,530.35,qs,5,,,,no mineralization,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1740,1771,530.35,539.80,qs,5,2,,,zones of silicification or exhalite,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1771,1813,539.80,552.60,bc,5,,,2,"scattered min, scattered black chlorite",,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1813,1832,552.60,558.39,qs,5,1,,1,"in and out of mineralization with silicification or exhalite, scatterd black chlorite",,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1823,1850.5,555.65,564.03,bc,2,,,3,scattered black chlorite,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1850.5,1857,564.03,566.01,qs,,2,,,mineralized zone,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,1
RH,KM-21-26,1857,1877,566.01,572.11,qs,5,,,1,,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1877,1882.5,572.11,573.79,dol,,3,,,,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,2
RH,KM-21-26,1882.5,1896.8,573.79,578.14,qz,,2,,,"mineralized zone, silicified (or exhalite?)",,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1896.8,1903,578.14,580.03,qs,,3,,,quartz-dolomite zone (exhalite?),,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,3
RH,KM-21-26,1903,1909,580.03,581.86,qs,4,,,1,"scattered min, scattered black chlorite",,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1909,1912,581.86,582.78,qz,,2,,,"mineralized zone, silicified (or exhalite?)",,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1912,1973,582.78,601.37,qs,5,,,1,scattered minor black chlorite,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-26,1973,2021,601.37,616.00,qs,5,,,2,scattered moderate black chlorite,,,_Logs,KM-21-26.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,1840,2104,560.83,641.30,qs,5,,,,strong sericite/mica alt,,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2104,2109,641.30,642.82,qs,5,2,,,"weak mineralization, silicified",,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2109,2122,642.82,646.79,qs,5,,,,,,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2122,2129,646.79,648.92,qs,5,2,,,"MS, silicified",,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2129,2185,648.92,665.99,qs,5,,,,,,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2185,2186.5,665.99,666.45,qs,5,2,,,"SM, silicified",,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2186.5,2209,666.45,673.30,qs,5,,,,,,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2209,2213.5,673.30,674.67,qs,5,2,,,"weak mineralization, silicified",,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2213.5,2236,674.67,681.53,qs,5,,,,,,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2236,2239,681.53,682.45,qs,5,2,,,"weak mineralization, silicified",,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2239,2311,682.45,704.39,qs,5,,,1,rare black chlorite,,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,KM-21-25B,2311,2421,704.39,737.92,qs,5,,,,abundant white mica,,,_Logs,KM-21-25B.xlsx,,,,,,,,,,,,,,
RH,1866,1899,,578.82,0.00,qs,5,,,,"coarse granular appearance in zones, abundant mica",,,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,
RH,1899,2113,,644.04,0.00,qs,5,,,,mica schist,,,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,
RH,2113,2151,,655.62,0.00,qz,,3,,,exhalite,,,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,2
RH,2151,2184,,665.68,0.00,qs,,,,,semi-massive to massive sulfide,,,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,
RH,2184,2196.5,,669.49,0.00,qs,5,,,,"light gray schist, nil to weak min",,,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,
RH,2196.5,2202,,671.17,0.00,qs,,,,,semi-massive to massive sulfide,,,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,
RH,2202,2210,,673.61,0.00,qs,,3,,,exhalite? Or silicified schist,,,_Logs,KM-21-25A.xlsx,,,,,,,,,,,,,,1
